date,totcases,totdeaths,logtot,logdet,logdiff,logddiff_det,transit,walking,driving,recreation,essentials,parks,station_transit,workplace,resedential,TotalHospitalized,DailyTested,TotalICU,TotalRecovered,TotalActive,british columbia,british columbia-us,Coronavirus,Mean Temp
18-12-2020,45400,724,10.72326738,6.584791392,0.013839823,0.015309972,40.095,111.565,104.57,-13.54166667,8.181818182,6.714285714,-35.92307692,-14.37037037,8.217391304,338,12958,76,28448,9329,256.7224281,2733.149535,87,7.5
19-12-2020,45400,724,10.72326738,6.584791392,0,0,39.61,113.865,98.47,-14.75,11.45,13.11111111,-39.18181818,-11.42307692,6.888888889,346,12614,75,28948,9524,276.9856546,3108.72628,65,6.4
20-12-2020,45400,724,10.72326738,6.584791392,0,0,31.275,77.8,71.755,-20.59090909,1.894736842,-18.06666667,-46.44444444,-18.88461538,7.294117647,342,10557,87,29598,9589,238.3180152,2614.757992,49,7.3
21-12-2020,47067,765,10.7593274,6.639875834,0.036060013,0.055084441,39.51,96.62,88.53,-12.08695652,10,7.071428571,-40.61538462,-17.96296296,8.086956522,342,0,87,29598,9589,302.9627593,2479.073552,65,4.3
22-12-2020,47510,777,10.76869549,6.65544035,0.009368097,0.015564517,38.155,100.87,93.75,-11.73913043,10.36363636,4.461538462,-35.61538462,-18.51851852,8.434782609,342,0,87,29598,9589,248.9375694,2254.161265,74,2.1
23-12-2020,48027,796,10.77951863,6.679599186,0.010823138,0.024158835,41.05,103.7,98.785,-9.913043478,12.86363636,-5.066666667,-38.23076923,-17.55555556,8.791666667,359,38159,87,31207,10039,236.5303858,2651.561768,97,2.1
24-12-2020,48609,808,10.79156398,6.694562059,0.012045346,0.014962873,41.63,108.65,101.105,-7.583333333,14.91666667,10.76923077,-33.30769231,-17.14814815,8.217391304,361,9003,93,31866,9860,255.0845418,2811.461254,81,0.1
25-12-2020,48609,808,10.79156398,6.694562059,0,0,41.085,114.285,110.07,-13.08333333,8.409090909,-11.78571429,-35.23076923,-16.37037037,8.826086957,362,14767,91,32376,9950,217.1178923,2515.508021,65,3.7
26-12-2020,48609,808,10.79156398,6.694562059,0,0,38.26,106.78,96.1,-13.875,13.33333333,-13,-36.33333333,-12.61538462,7.166666667,358,11605,93,32963,10009,251.3636265,2873.701409,85,6.5
27-12-2020,48609,808,10.79156398,6.694562059,0,0,36.595,95.295,81.5,-9.391304348,12.68421053,15.66666667,-35.77777778,-15.56,5.352941176,356,11639,92,33589,9978,268.92844,2486.10704,59,5.2
28-12-2020,48609,808,10.79156398,6.694562059,0,0,39.715,99.75,95.865,-9.818181818,13.54545455,-16.66666667,-43.46153846,-32.59259259,10.52173913,356,0,92,33589,9978,189.676959,2567.024667,58,5.3
29-12-2020,50815,882,10.83594687,6.782192056,0.044382888,0.087629997,43.205,122.83,111.39,4.458333333,32,15.7,-29.92307692,-33.48148148,9.086956522,356,0,92,33589,9978,270.5798602,2164.312476,78,4
30-12-2020,51300,893,10.84544603,6.794586581,0.009499166,0.012394525,41.79,120.96,114.14,8.739130435,51.5,14.15384615,-31.33333333,-34.11111111,9.666666667,341,29980,80,35455,9718,219.4826677,2852.982959,73,4.8
31-12-2020,51990,901,10.85880667,6.803505258,0.01336064,0.008918677,31.45,96.75,84.475,-8.826086957,49.30434783,15.14285714,-42.92307692,-50.74074074,13.95652174,357,7378,84,36094,9481,278.8005955,3153.023386,71,6.5
